episode,reward,loss,epsilon,hops,delay_ms,dropped,avg_util,avg_q_util,buf_size,buf_fill_pct,beta,mean_prio
183,0.9118758009156833,0.06659579773743947,0.9871619779300977,3,12.825406632108471,0.0,0.03550259347709402,0.07466022657754402,913,4.565,0.40206000000000003,0.3117040197054545
184,-3.4403662065980183,0.058659358748367856,0.9869463328444693,7,38.35542515791989,1.0,0.02496897075075983,0.04623871066933352,920,4.6,0.402085,0.3120745122432709
185,0.9892536185555694,0.05165405571460724,0.9869155302494212,1,8.819282781806155,0.0,0.052871669128471306,0.16851224469718076,921,4.605,0.40210500000000005,0.30644652247428894
186,-3.0724334621934983,0.07361581389393125,0.9866999390001767,7,31.294388224828968,1.0,0.019794362040770046,0.04153730407861618,928,4.64,0.402125,0.3392585175377982
187,0.11771200123555481,0.052218787372112274,0.9865151839856346,6,27.321096545971727,0.0,0.025144017978354558,0.04338124991482089,934,4.67,0.4021575,0.2977845420440038
188,-3.440343563882431,0.060123800433107784,0.9862996801918497,7,53.93597374085362,1.0,0.030816771485358715,0.0379651623198747,941,4.705,0.40219,0.3148592071873801
189,-3.630902866503569,0.05135120451450348,0.9860842234747704,7,50.37107413966577,1.0,0.08477605673500942,0.02131680211431455,948,4.74,0.402225,0.30537500977516174
190,-2.558478182179976,0.04948143421539238,0.9858688138241132,7,34.09920684204112,1.0,0.05463693653193957,0.0320639293289378,955,4.775,0.40226,0.30848658084869385
191,1.00205191570269,0.06280063092708588,0.9858380448584337,1,7.979101447218181,0.0,0.058510859545795504,0.15443404369093633,956,4.78,0.40228,0.3784172534942627
192,1.0238323570792396,0.05491166189312935,0.9858072768530538,1,1.9370455778037536,0.0,0.07741174945530566,0.11687818538822704,957,4.784999999999999,0.402285,0.2794412076473236
193,-3.317357696258199,0.05059646761843136,0.9855919277012603,7,37.672640342320285,1.0,0.04596244504907418,0.063975783120195,964,4.82,0.4023050000000001,0.3015221357345581
194,-3.517809720673326,0.05510534452540534,0.9853766255923913,7,50.475486500067056,1.0,0.03015144747250785,0.020561989721928745,971,4.855,0.4023400000000001,0.29640666927610126
195,1.0340332381921484,0.0318276584148407,0.9853458719879066,1,6.91575056495159,0.0,0.06251341865245151,0.13500725031271366,972,4.859999999999999,0.40236,0.2419484704732895
196,-3.206105631269156,0.06112950348428318,0.9851306236297963,7,27.371065986253534,1.0,0.050822991085304574,0.03852029264957586,979,4.8950000000000005,0.40238,0.31642547249794006
197,0.9920246627336823,0.06760625541210175,0.9850998777030329,1,6.497124118121691,0.0,0.060288848111169156,0.14888572720361654,980,4.9,0.40240000000000004,0.30385100841522217
198,0.8604571982543265,0.0614863783121109,0.9850383887282173,2,10.076891379907646,1.0,0.041970488047504806,0.11246330719113576,982,4.91,0.40240750000000003,0.3072163462638855
199,-3.1465715643222074,0.05124298908880779,0.9848232075396853,7,25.39806683921261,1.0,0.017897436009249583,0.013977675551882026,989,4.945,0.40243,0.2795084927763258
200,-0.037768386116857955,0.03994468705994742,0.9846080733573863,7,34.655817918787875,1.0,0.030538138482560397,0.021286844371669125,996,4.9799999999999995,0.402465,0.2810609000069754
201,-0.62234937728616,0.04953030949192388,0.9843929861710515,7,27.999608170758236,1.0,0.041411725481930395,0.037291079346753846,1003,5.015,0.4025,0.28836472971098764
202,0.9874487825413368,0.0695624053478241,0.9843622632659532,1,3.520237697834257,1.0,0.04904874149548166,0.14705073561917542,1004,5.0200000000000005,0.40252000000000004,0.31613004207611084
203,0.8162217212807137,0.05520105237762133,0.9842701003037098,3,14.946635254511419,1.0,0.03268310501211968,0.05561367239065273,1007,5.035,0.40253000000000005,0.2996285657087962
204,0.07906149688199837,0.064889807254076,0.9841472297767214,4,26.74649487253334,0.0,0.03781803062201056,0.04108342934177253,1011,5.055,0.4025475,0.3254345655441284
205,-3.8218221272404906,0.05520319991878101,0.9839322432614576,7,35.36203541339023,1.0,0.02410897826474457,0.027485694781535234,1018,5.09,0.40257500000000007,0.32223789606775555
206,0.2717708916762286,0.06118182837963104,0.9838094149105678,4,13.909063575212755,0.0,0.04750950700647376,0.07771818480721307,1022,5.11,0.4026025000000001,0.31621745973825455
207,1.012257539407081,0.04190173000097275,0.9837787102187285,1,6.311310334125587,0.0,0.07272927918891867,0.18193137185676855,1023,5.115,0.402615,0.33268892765045166
208,-2.918849641430774,0.06572010793856212,0.9835638042063947,7,42.219745261360906,1.0,0.014510449952692583,0.04177084663945451,1030,5.1499999999999995,0.402635,0.29610641513551983
209,-0.11039976748906988,0.050836602225899696,0.9834410218492834,4,19.74126105649655,1.0,0.04617061811990492,0.08841774138459575,1034,5.17,0.40266250000000003,0.3107282817363739
210,0.726648659751627,0.06431437563151121,0.9833182548196039,4,30.893506258930003,0.0,0.030295734332157136,0.06904557255587879,1038,5.19,0.4026825,0.3224555030465126
211,-3.602608254604379,0.09135907835194043,0.9831034493935428,7,51.02723037540672,1.0,0.02801927626807147,0.054460120610984306,1045,5.225,0.40271,0.33230862447193693
212,-3.0553027356677296,0.05059255127395902,0.9828886908916296,7,17.819076125340203,1.0,0.035572850582289796,0.019480298888028116,1052,5.26,0.4027450000000001,0.29396245735032217
213,-3.213812835777152,0.0654245817235538,0.9826739793036133,7,43.53604070751972,1.0,0.0311506531113589,0.0942080336606118,1059,5.295,0.40278,0.3121740094252995
214,0.8885715640104471,0.07992534339427948,0.9826126417510127,2,16.080204310552165,0.0,0.03699965037459384,0.12312118046389454,1061,5.305,0.40280250000000006,0.3277674466371536
215,0.020878471831513257,0.0675370953977108,0.982459314619246,5,16.078022226944583,1.0,0.018846172621290753,0.04480126198402372,1066,5.33,0.40282,0.3177912473678589
216,-3.8350888606421454,0.05905973804848535,0.9822446968282814,7,51.622856278089856,0.0,0.09315314310380943,0.030021714053641825,1073,5.365,0.40285000000000004,0.31967964342662264
217,-3.44444717170825,0.05760004371404648,0.982030125920476,7,40.34435418345036,1.0,0.029434127419288914,0.034418697673193804,1080,5.4,0.402885,0.31122887560299467
218,-3.43271151295314,0.07734433774437223,0.9818156018855878,7,32.21642805668462,1.0,0.02547122517676955,0.044945216801935306,1087,5.4350000000000005,0.40292000000000006,0.33658648814473835
219,0.6079802308380058,0.054434943944215775,0.9816623991241287,5,35.195097466213305,1.0,0.025309188032193234,0.04872366407172701,1092,5.46,0.40295000000000003,0.28514436185359954
220,-3.2952427072291197,0.050175941948379786,0.981447955418992,7,52.137356453761264,1.0,0.012394127029132907,0.017798057667942964,1099,5.495,0.40298000000000006,0.2958071231842041
221,-3.655250026521817,0.0567193441092968,0.9812335585589853,7,47.19589016410256,1.0,0.02897130519292599,0.06115546361645753,1106,5.53,0.403015,0.3017603840146746
222,-3.869003495966253,0.05188119837215969,0.9810192085338755,7,43.50748452878696,1.0,0.03215527861848162,0.05541928034361133,1113,5.5649999999999995,0.4030500000000001,0.3078129845006125
223,0.8940151202469616,0.0450068029264609,0.9809273585720776,3,15.946227830956154,0.0,0.034931187241329216,0.07619251896088203,1116,5.58,0.40307500000000007,0.2857838422060013
224,-3.498914957026196,0.06154877160276685,0.9807130754362156,7,45.45421064091923,1.0,0.04928762166406195,0.06374792190156367,1123,5.615,0.40310000000000007,0.3195842845099313
225,-3.8679637393018087,0.060667018805231364,0.9804988391104075,7,46.769755045618446,0.0,0.07681839720630887,0.026930661653786245,1130,5.65,0.40313499999999997,0.31316177334104267
226,-3.121004345764257,0.05161615567547934,0.9802846495844274,7,24.78747559020883,0.0,0.05377812828578456,0.018621425617664965,1137,5.685,0.40317,0.2827349901199341
227,-3.0650900737085287,0.054700977568115504,0.9800705068480519,7,26.896996336962395,0.0,0.01658593959850587,0.03782307432082658,1144,5.72,0.403205,0.29373939973967417
228,-3.5412023021173313,0.04363354721239635,0.9798564108910597,7,37.56033122331565,1.0,0.020287100992718656,0.04072867689506307,1151,5.755,0.40324,0.2743616018976484
229,0.9215396412055974,0.030425810255110264,0.9797952492083348,2,13.471468335324666,0.0,0.0738969922476176,0.18292397096374927,1153,5.765,0.4032625,0.24363026022911072
230,0.9980078984028163,0.04770427197217941,0.9797340913432627,2,5.839511027370584,0.0,0.0368062651951536,0.07520338034764344,1155,5.775,0.40327250000000003,0.28681623935699463
231,1.0461786614826594,0.07083790004253387,0.979703513842272,1,2.1189673719563435,0.0,0.035964249230071764,0.05508169247246346,1156,5.779999999999999,0.40328,0.30631381273269653
232,0.7167065847823683,0.04613934736698866,0.979581213381249,4,23.423235914788812,1.0,0.03307382471153972,0.0588696853209022,1160,5.800000000000001,0.4032925,0.26093868911266327
233,-3.4394404594868617,0.04289114395422595,0.9793672243101924,7,26.633305107921224,1.0,0.01683767921359832,0.028173455292720563,1167,5.835,0.40332,0.27147840176309856
234,0.4947435256361105,0.05207788820068041,0.9792755290188501,3,21.91520793512215,0.0,0.034942377401326746,0.0712951094787604,1170,5.8500000000000005,0.40334500000000006,0.27233198285102844
235,-3.156915983818359,0.04556548808302198,0.9790616067244037,7,41.340414285436815,0.0,0.00631948406984994,0.010074290582225873,1177,5.885,0.40336999999999995,0.27582308650016785
236,-2.9812239081042042,0.0514700992831162,0.9788477311611852,7,36.252333304210865,1.0,0.05622850140805114,0.03703195501742718,1184,5.92,0.40340500000000007,0.2823824073587145
237,0.9367722832174058,0.05609074793756008,0.9787866324392667,2,10.451656114476659,0.0,0.02373379230853944,0.05732284245305638,1186,5.93,0.40342750000000005,0.3108934760093689
238,0.9671511691145597,0.04412380792200565,0.9787255375310708,2,9.207570181609707,0.0,0.050451382642769445,0.0970206816361828,1188,5.94,0.4034375,0.3093913495540619
239,0.1682230842233673,0.040673685570557915,0.978542275686439,6,19.677083932592904,0.0,0.021474663699975263,0.043589751347150596,1194,5.970000000000001,0.4034575,0.27301792055368423
240,-3.4355141696952174,0.054909829050302505,0.9783285135708499,7,35.17994726615879,0.0,0.015046128290485593,0.03671748272725148,1201,6.005,0.40349000000000007,0.2911308876105717
241,-0.17773209298545456,0.06906567620379585,0.978114798151498,7,33.28693524107229,1.0,0.00990972497398165,0.026410324053745382,1208,6.04,0.4035250000000001,0.3227598326546805
242,0.6565186756485084,0.058900038401285805,0.978023220121157,3,8.715069019585531,0.0,0.05745246494558872,0.07231056556052297,1211,6.055,0.4035500000000001,0.3554907540480296
243,-3.78810809800421,0.06915734601872307,0.9778095713930203,7,43.88578539007693,1.0,0.050692861944941395,0.03762473950648046,1218,6.09,0.403575,0.329318174294063
244,1.029866211093023,0.06213797256350517,0.9777790539562972,1,7.234445099104992,0.0,0.06914368358734305,0.18109447968311237,1219,6.095,0.40359500000000004,0.2854992151260376
245,-3.206652785162278,0.05228578618594578,0.9775654585661484,7,48.89151944237323,0.0,0.029240420709450692,0.03292158728687041,1226,6.13,0.403615,0.29307872482708525
246,-0.08668958499769897,0.06459372925261657,0.9773824139409544,6,40.87559340938177,1.0,0.021687864003102606,0.033626550149344056,1232,6.16,0.4036475,0.3138733506202698
247,0.9480909539323331,0.09533434733748436,0.9773214066827094,2,5.78470368499166,1.0,0.059877948122144135,0.14711771835579734,1234,6.17,0.4036675,0.3734249025583267
248,1.0022798241899782,0.06517253816127777,0.9772909044816068,1,3.731470058702171,1.0,0.047910596464676325,0.1447856075013559,1235,6.175,0.403675,0.310715913772583
249,0.7831895125947992,0.07168515212833881,0.9771689051966366,4,16.215819350486974,1.0,0.023311211766666413,0.04190241652195125,1239,6.194999999999999,0.4036875000000001,0.3164653107523918
250,0.4955860996493671,0.056691646575927734,0.9770164275069353,5,25.76681366576101,0.0,0.04300044950241517,0.08086511214726619,1244,6.22,0.40370999999999996,0.28887330293655394
251,0.97327143072091,0.054209018126130104,0.9769554430932071,2,12.90822529443686,0.0,0.06687012413647458,0.14001051534794715,1246,6.23,0.4037275,0.2706061452627182
252,0.6458308615292958,0.07653992871443431,0.9768639736098924,3,11.20717425969696,0.0,0.039574468950557606,0.06758106072673428,1249,6.245,0.40374,0.3323557774225871
253,-3.5822209621255587,0.06633400278432029,0.9766505781186295,7,42.90028633719244,1.0,0.06617278200675643,0.03711641201531881,1256,6.279999999999999,0.40376500000000004,0.28728626668453217
254,0.2385245903523162,0.05228848693271478,0.9764677048005815,6,34.78069473335427,0.0,0.014349985072122299,0.022240412174530853,1262,6.3100000000000005,0.40379750000000003,0.2756431500116984
255,1.0092454268046354,0.036057259887456894,0.9764372292435147,1,3.3725902867925135,0.0,0.08810633094883027,0.15740202724564847,1263,6.3149999999999995,0.40381500000000004,0.2492411732673645
256,-3.26170391026847,0.06458557290690285,0.9762239269743647,7,39.197579857673986,1.0,0.03855540342865648,0.06879766034765976,1270,6.35,0.40383500000000006,0.3092818004744394
257,0.09538146345190757,0.05042806640267372,0.9761020608846308,4,33.42612727934854,0.0,0.03058381577743717,0.025981638923368557,1274,6.370000000000001,0.4038625,0.25471631065011024
258,0.6497864136736747,0.052292018011212346,0.975949749665593,5,32.4788551007763,0.0,0.02686671247055924,0.07708259244466674,1279,6.3950000000000005,0.403885,0.2648818790912628
259,0.9924718499244504,0.03158546984195709,0.975919290273906,1,8.495471551775756,0.0,0.051870230013997605,0.10624390763007194,1280,6.4,0.40390000000000004,0.2977479100227356
260,-2.523041870344338,0.05271748613033976,0.9757061011482886,7,34.266887438111375,0.0,0.014223512923698398,0.02486365948101689,1287,6.4350000000000005,0.40392,0.2952041583401816
261,0.4023389084304767,0.05672395921179226,0.975492958593739,7,25.043386293303897,0.0,0.01803108670178388,0.038455183467227656,1294,6.47,0.403955,0.3042672191347395
262,0.9515983385597295,0.05856555886566639,0.9754320692734564,2,6.4613733662247,0.0,0.04276017719180651,0.09857972032297004,1296,6.4799999999999995,0.4039775,0.29842911660671234
263,0.9839759237135883,0.05653577111661434,0.9753711837538258,2,9.759791093555446,0.0,0.03022660119514455,0.04501387725210596,1298,6.49,0.40398750000000005,0.3096197843551636
264,-3.2485129782987583,0.05684357775109155,0.9751581143618289,7,55.20427012765314,0.0,0.030246233235378832,0.06766276858387925,1305,6.525,0.40401,0.29539708154542105
265,-3.141793342419281,0.060951560735702515,0.9749450915147438,7,26.899572717108295,1.0,0.0789594945892303,0.03426446768208315,1312,6.5600000000000005,0.404045,0.2968995102814266
266,0.4480461671840681,0.056876073591411114,0.9748233850673548,4,28.189110977195835,0.0,0.04163059419259604,0.06494063448962809,1316,6.58,0.4040725,0.332050085067749
267,0.527736635167672,0.07111448794603348,0.9746712733732235,5,12.233492858125706,1.0,0.01772299344296375,0.03010878937865315,1321,6.6049999999999995,0.40409500000000004,0.32500326037406924
268,1.0268753581951475,0.07734271883964539,0.9746408538827815,1,3.724943787698071,0.0,0.056599624968964826,0.11025692695515452,1322,6.61,0.40411,0.3170619606971741
269,1.0586902397923363,0.09741911292076111,0.9746104353417319,1,1.350905603763087,0.0,0.04325029849923413,0.07230400669571653,1323,6.615,0.404115,0.395560085773468
270,0.9924943732879883,0.08691415935754776,0.9745800177500449,1,9.10340546804963,0.0,0.06641802026782205,0.12690175128647374,1324,6.619999999999999,0.40412000000000003,0.3693621754646301
271,-0.2159785788658325,0.06648363793889682,0.9743975321348799,6,32.345355206350234,0.0,0.027381531146983946,0.05908097321348174,1330,6.65,0.40413750000000004,0.33404025932153064
272,-0.2513730365343373,0.08022160517672698,0.9742150806893051,6,29.831977148640526,1.0,0.03357707262846952,0.028016433661596,1336,6.68,0.40416750000000007,0.32959770659605664
273,-0.33969944613392933,0.054866177695138116,0.9740022638474972,7,26.398658018524184,1.0,0.03514177562571153,0.0439252898471508,1343,6.715,0.40420000000000006,0.30632043736321585
274,-3.2374901847789586,0.05886456769491945,0.9737894934954318,7,52.0429808651137,0.0,0.03990783134015151,0.0372443567773043,1350,6.75,0.404235,0.2905325932162149
275,-3.550093757984137,0.043039514017956595,0.9735767696229531,7,45.58864510282433,1.0,0.03631680794567668,0.04920252504968521,1357,6.784999999999999,0.4042700000000001,0.2747656192098345
276,0.9083397847485211,0.055707959458231926,0.9735159999093196,2,10.64492427990418,0.0,0.06860136020376259,0.16332367861742142,1359,6.795,0.40429250000000005,0.3120599389076233
277,-3.5363988149742456,0.06274084533963885,0.9733033357813906,7,51.92855486351733,0.0,0.024044705289892426,0.06918002936239792,1366,6.83,0.404315,0.30722164256232126
278,0.8973357121681946,0.08375611901283264,0.973242583135231,2,12.529370637665863,0.0,0.05842107835213779,0.15675193930852624,1368,6.84,0.4043375,0.3245667815208435
279,1.0326625019659612,0.05748945102095604,0.9732122082342114,1,5.7958549904434955,0.0,0.04757082009786812,0.13579528124301776,1369,6.845,0.404345,0.3190775513648987
280,0.9035308461471578,0.08400049805641174,0.9731514612761446,2,14.986280470893757,0.0,0.060432616784456224,0.13533124106527564,1371,6.855,0.4043525,0.30148008465766907
281,0.9480841179447212,0.04668431915342808,0.9730907181098437,2,10.195640950916275,0.0,0.03387211042102168,0.055878950590072016,1373,6.865,0.4043625,0.30268150568008423
282,-3.34515511465277,0.05634189636579582,0.9728781468845308,7,18.90653593100214,1.0,0.04032354247849109,0.03392279466181867,1380,6.9,0.404385,0.27683068599019733
283,-3.5033272980405155,0.04487919381686619,0.9726656220953054,7,34.81690974463522,1.0,0.021454862202188715,0.02110991384997381,1387,6.935,0.40442,0.2725867586476462
284,0.22138327064579078,0.055640245974063876,0.9725138470990686,5,40.301774998075885,1.0,0.04307176584068162,0.03820258351861623,1392,6.959999999999999,0.40445000000000003,0.2920951247215271
285,-3.191990619220944,0.05676972546747753,0.9723014018909659,7,39.05005093259071,0.0,0.014761757122777375,0.03261177329158931,1399,6.995,0.40448,0.2949873421873365
286,-0.5957597113562149,0.07049441390803882,0.9720890030914222,7,38.85071321263751,1.0,0.017479628827143625,0.04040772203735026,1406,7.03,0.404515,0.3307428913457053
287,0.9375225644903579,0.08059420250356197,0.9720283262427263,2,9.394122857148128,0.0,0.06076507130400088,0.13491469692643193,1408,7.04,0.4045375,0.3591516762971878
288,-3.490285163585513,0.06334057663168226,0.9718159870964341,7,44.51784858977052,0.0,0.03794293190548564,0.030324239722595587,1415,7.074999999999999,0.40456000000000003,0.32123217412403654
289,-0.03334259458127631,0.07887621596455574,0.9716340190332658,6,41.7570620823128,0.0,0.018436760507705242,0.02874042008820708,1421,7.105,0.40459249999999997,0.34671920041243237
290,0.8930057991389869,0.07081008329987526,0.9715733705842317,2,14.192183719571183,0.0,0.05157971130707261,0.09801962999926296,1423,7.115,0.40461250000000004,0.3313598036766052
291,1.0130950589236487,0.0922318696975708,0.9715430477793358,1,8.572955244981229,0.0,0.05209256230708449,0.11183153891986379,1424,7.12,0.40462000000000004,0.3670303225517273
292,0.45701944408540246,0.08891162276268005,0.9714520850427785,3,24.97204299496717,0.0,0.04444870891250518,0.12107034684810317,1427,7.135,0.40463000000000005,0.365817795197169
